iter	Passed	Remaining
16739	98614	19204
16740	98620	19198
16741	98626	19192
16742	98632	19186
16743	98638	19180
16744	98643	19175
16745	98649	19169
16746	98655	19163
16747	98661	19157
16748	98667	19151
16749	98672	19145
16750	98679	19139
16751	98684	19133
16752	98690	19127
16753	98697	19122
16754	98703	19116
16755	98709	19110
16756	98715	19104
16757	98722	19098
16758	98728	19092
16759	98734	19087
16760	98742	19081
16761	98749	19075
16762	98755	19070
16763	98761	19064
16764	98766	19058
16765	98773	19052
16766	98778	19046
16767	98784	19040
16768	98790	19034
16769	98795	19028
16770	98801	19022
16771	98807	19016
16772	98812	19010
16773	98818	19004
16774	98824	18998
16775	98830	18993
16776	98835	18987
16777	98841	18981
16778	98846	18975
16779	98852	18969
16780	98858	18963
16781	98863	18957
16782	98869	18951
16783	98875	18945
16784	98881	18939
16785	98886	18933
16786	98892	18927
16787	98898	18921
16788	98903	18915
16789	98909	18910
16790	98915	18904
16791	98921	18898
16792	98926	18892
16793	98933	18886
16794	98940	18880
16795	98947	18875
16796	98952	18869
16797	98958	18863
16798	98964	18857
16799	98970	18851
16800	98976	18845
16801	98982	18839
16802	98988	18833
16803	98994	18828
16804	99000	18822
16805	99006	18816
16806	99012	18810
16807	99017	18804
16808	99023	18798
16809	99029	18792
16810	99034	18786
16811	99040	18780
16812	99046	18774
16813	99052	18768
16814	99058	18763
16815	99064	18757
16816	99069	18751
16817	99075	18745
16818	99081	18739
16819	99087	18733
16820	99093	18727
16821	99099	18721
16822	99104	18715
16823	99111	18709
16824	99116	18704
16825	99122	18698
16826	99128	18692
16827	99136	18686
16828	99143	18681
16829	99149	18675
16830	99154	18669
16831	99160	18663
16832	99166	18657
16833	99172	18651
16834	99178	18645
16835	99183	18639
16836	99189	18633
16837	99195	18627
16838	99201	18621
16839	99207	18616
16840	99213	18610
16841	99219	18604
16842	99225	18598
16843	99230	18592
16844	99236	18586
16845	99241	18580
16846	99247	18574
16847	99253	18568
16848	99259	18562
16849	99264	18556
16850	99270	18551
16851	99276	18545
16852	99281	18539
16853	99287	18533
16854	99293	18527
16855	99299	18521
16856	99304	18515
16857	99310	18509
16858	99317	18503
16859	99322	18497
16860	99328	18491
16861	99335	18486
16862	99341	18480
16863	99347	18474
16864	99353	18468
16865	99359	18462
16866	99364	18456
16867	99370	18450
16868	99376	18444
16869	99382	18438
16870	99388	18433
16871	99393	18427
16872	99399	18421
16873	99405	18415
16874	99410	18409
16875	99416	18403
16876	99422	18397
16877	99427	18391
16878	99433	18385
16879	99438	18379
16880	99444	18373
16881	99450	18367
16882	99456	18361
16883	99461	18356
16884	99467	18350
16885	99473	18344
16886	99478	18338
16887	99484	18332
16888	99489	18326
16889	99495	18320
16890	99500	18314
16891	99506	18308
16892	99512	18302
16893	99518	18296
16894	99524	18290
16895	99529	18284
16896	99537	18279
16897	99544	18273
16898	99550	18267
16899	99556	18261
16900	99562	18255
16901	99568	18250
16902	99573	18244
16903	99579	18238
16904	99585	18232
16905	99590	18226
16906	99596	18220
16907	99601	18214
16908	99607	18208
16909	99613	18202
16910	99619	18196
16911	99624	18190
16912	99630	18184
16913	99636	18178
16914	99642	18173
16915	99647	18167
16916	99653	18161
16917	99659	18155
16918	99664	18149
16919	99670	18143
16920	99676	18137
16921	99681	18131
16922	99687	18125
16923	99693	18119
16924	99699	18113
16925	99706	18108
16926	99711	18102
16927	99718	18096
16928	99723	18090
16929	99729	18084
16930	99737	18078
16931	99743	18073
16932	99750	18067
16933	99757	18061
16934	99763	18055
16935	99769	18049
16936	99775	18044
16937	99781	18038
16938	99786	18032
16939	99792	18026
16940	99798	18020
16941	99804	18014
16942	99809	18008
16943	99816	18002
16944	99821	17996
16945	99827	17990
16946	99833	17984
16947	99838	17979
16948	99844	17973
16949	99850	17967
16950	99855	17961
16951	99861	17955
16952	99867	17949
16953	99872	17943
16954	99878	17937
16955	99884	17931
16956	99889	17925
16957	99895	17919
16958	99901	17913
16959	99906	17907
16960	99912	17901
16961	99918	17895
16962	99923	17890
16963	99929	17884
16964	99937	17878
16965	99942	17872
16966	99953	17867
16967	99960	17861
16968	99966	17855
16969	99971	17850
16970	99977	17844
16971	99983	17838
16972	99989	17832
16973	99994	17826
16974	100000	17820
16975	100006	17814
16976	100011	17808
16977	100017	17802
16978	100023	17796
16979	100029	17790
16980	100035	17784
16981	100040	17778
16982	100046	17773
16983	100051	17767
16984	100058	17761
16985	100063	17755
16986	100069	17749
16987	100074	17743
16988	100080	17737
16989	100086	17731
16990	100092	17725
16991	100097	17719
16992	100103	17713
16993	100108	17707
16994	100114	17701
16995	100120	17695
16996	100126	17690
16997	100131	17684
16998	100139	17678
16999	100145	17672
17000	100152	17667
17001	100158	17661
17002	100164	17655
17003	100170	17649
17004	100175	17643
17005	100181	17637
17006	100187	17631
17007	100192	17625
17008	100198	17619
17009	100204	17613
17010	100210	17607
17011	100215	17601
17012	100221	17596
17013	100227	17590
17014	100232	17584
17015	100238	17578
17016	100243	17572
17017	100249	17566
17018	100255	17560
17019	100260	17554
17020	100266	17548
17021	100272	17542
17022	100277	17536
17023	100283	17530
17024	100289	17524
17025	100295	17518
17026	100300	17513
17027	100306	17507
17028	100312	17501
17029	100317	17495
17030	100323	17489
17031	100329	17483
17032	100334	17477
17033	100344	17472
17034	100349	17466
17035	100355	17460
17036	100361	17454
17037	100367	17448
17038	100373	17442
17039	100379	17436
17040	100384	17430
17041	100390	17424
17042	100396	17418
17043	100401	17413
17044	100407	17407
17045	100413	17401
17046	100418	17395
17047	100424	17389
17048	100430	17383
17049	100436	17377
17050	100441	17371
17051	100447	17365
17052	100453	17359
17053	100458	17353
17054	100464	17347
17055	100470	17341
17056	100476	17336
17057	100481	17330
17058	100487	17324
17059	100493	17318
17060	100498	17312
17061	100504	17306
17062	100510	17300
17063	100516	17294
17064	100522	17288
17065	100528	17282
17066	100533	17276
17067	100539	17271
17068	100550	17266
17069	100556	17260
17070	100561	17254
17071	100567	17248
17072	100573	17242
17073	100579	17236
17074	100584	17230
17075	100590	17224
17076	100596	17218
17077	100601	17212
17078	100607	17206
17079	100613	17200
17080	100619	17195
17081	100625	17189
17082	100630	17183
17083	100636	17177
17084	100642	17171
17085	100647	17165
17086	100653	17159
17087	100658	17153
17088	100664	17147
17089	100669	17141
17090	100675	17135
17091	100681	17129
17092	100687	17123
17093	100693	17117
17094	100699	17112
17095	100704	17106
17096	100710	17100
17097	100716	17094
17098	100722	17088
17099	100727	17082
17100	100733	17076
17101	100739	17070
17102	100745	17064
17103	100752	17059
17104	100760	17053
17105	100767	17047
17106	100774	17042
17107	100780	17036
17108	100787	17030
17109	100794	17024
17110	100799	17018
17111	100805	17013
17112	100811	17007
17113	100817	17001
17114	100823	16995
17115	100829	16989
17116	100834	16983
17117	100840	16977
17118	100846	16971
17119	100852	16965
17120	100858	16959
17121	100864	16954
17122	100869	16948
17123	100875	16942
17124	100881	16936
17125	100886	16930
17126	100892	16924
17127	100898	16918
17128	100903	16912
17129	100909	16906
17130	100915	16900
17131	100921	16894
17132	100926	16888
17133	100932	16882
17134	100938	16877
17135	100943	16871
17136	100949	16865
17137	100957	16859
17138	100964	16853
17139	100970	16848
17140	100976	16842
17141	100981	16836
17142	100987	16830
17143	100993	16824
17144	100999	16818
17145	101004	16812
17146	101010	16806
17147	101015	16800
17148	101021	16794
17149	101026	16788
17150	101033	16782
17151	101038	16776
17152	101044	16771
17153	101050	16765
17154	101055	16759
17155	101061	16753
17156	101067	16747
17157	101072	16741
17158	101078	16735
17159	101083	16729
17160	101089	16723
17161	101094	16717
17162	101100	16711
17163	101105	16705
17164	101111	16699
17165	101117	16693
17166	101122	16687
17167	101128	16682
17168	101134	16676
17169	101140	16670
17170	101147	16664
17171	101155	16658
17172	101162	16653
17173	101168	16647
17174	101174	16641
17175	101180	16635
17176	101186	16629
17177	101191	16623
17178	101197	16617
17179	101203	16612
17180	101209	16606
17181	101215	16600
17182	101221	16594
17183	101226	16588
17184	101233	16582
17185	101238	16576
17186	101244	16570
17187	101250	16564
17188	101255	16558
17189	101261	16552
17190	101267	16546
17191	101272	16541
17192	101278	16535
17193	101284	16529
17194	101289	16523
17195	101295	16517
17196	101301	16511
17197	101306	16505
17198	101312	16499
17199	101318	16493
17200	101324	16487
17201	101329	16481
17202	101335	16475
17203	101341	16470
17204	101348	16464
17205	101355	16458
17206	101361	16452
17207	101367	16446
17208	101373	16441
17209	101380	16435
17210	101386	16429
17211	101393	16423
17212	101398	16417
17213	101404	16411
17214	101410	16405
17215	101416	16400
17216	101421	16394
17217	101427	16388
17218	101433	16382
17219	101439	16376
17220	101444	16370
17221	101450	16364
17222	101455	16358
17223	101461	16352
17224	101466	16346
17225	101472	16340
17226	101478	16334
17227	101484	16328
17228	101489	16322
17229	101495	16317
17230	101501	16311
17231	101507	16305
17232	101512	16299
17233	101518	16293
17234	101524	16287
17235	101530	16281
17236	101536	16275
17237	101542	16269
17238	101549	16264
17239	101556	16258
17240	101562	16252
17241	101568	16246
17242	101574	16240
17243	101579	16234
17244	101585	16228
17245	101591	16223
17246	101596	16217
17247	101602	16211
17248	101608	16205
17249	101614	16199
17250	101620	16193
17251	101625	16187
17252	101631	16181
17253	101636	16175
17254	101642	16169
17255	101648	16163
17256	101653	16157
17257	101659	16151
17258	101665	16146
17259	101671	16140
17260	101677	16134
17261	101682	16128
17262	101688	16122
17263	101693	16116
17264	101699	16110
17265	101705	16104
17266	101711	16098
17267	101716	16092
17268	101722	16086
17269	101728	16080
17270	101734	16075
17271	101739	16069
17272	101746	16063
17273	101753	16057
17274	101760	16051
17275	101768	16046
17276	101773	16040
17277	101780	16034
17278	101785	16028
17279	101791	16022
17280	101796	16016
17281	101802	16010
17282	101808	16004
17283	101813	15998
17284	101819	15993
17285	101825	15987
17286	101830	15981
17287	101836	15975
17288	101842	15969
17289	101849	15963
17290	101855	15957
17291	101860	15951
17292	101866	15945
17293	101872	15940
17294	101878	15934
17295	101883	15928
17296	101889	15922
17297	101895	15916
17298	101901	15910
17299	101907	15904
17300	101913	15898
17301	101919	15892
17302	101924	15886
17303	101930	15880
17304	101937	15875
17305	101944	15869
17306	101950	15863
17307	101957	15857
17308	101964	15852
17309	101970	15846
17310	101976	15840
17311	101981	15834
17312	101987	15828
17313	101993	15822
17314	101999	15816
17315	102004	15810
17316	102010	15804
17317	102016	15799
17318	102022	15793
17319	102027	15787
17320	102033	15781
17321	102039	15775
17322	102045	15769
17323	102050	15763
17324	102056	15757
17325	102061	15751
17326	102067	15745
17327	102073	15739
17328	102078	15733
17329	102084	15727
17330	102090	15722
17331	102096	15716
17332	102102	15710
17333	102107	15704
17334	102113	15698
17335	102119	15692
17336	102125	15686
17337	102131	15680
17338	102136	15674
17339	102143	15669
17340	102149	15663
17341	102157	15657
17342	102164	15651
17343	102170	15646
17344	102176	15640
17345	102182	15634
17346	102189	15628
17347	102196	15622
17348	102202	15616
17349	102207	15610
17350	102213	15605
17351	102219	15599
17352	102224	15593
17353	102230	15587
17354	102236	15581
17355	102241	15575
17356	102247	15569
17357	102253	15563
17358	102259	15557
17359	102264	15551
17360	102270	15545
17361	102276	15539
17362	102281	15534
17363	102287	15528
17364	102293	15522
17365	102299	15516
17366	102304	15510
17367	102310	15504
17368	102316	15498
17369	102322	15492
17370	102327	15486
17371	102333	15480
17372	102339	15474
17373	102345	15469
17374	102353	15463
17375	102360	15457
17376	102365	15451
17377	102371	15445
17378	102377	15439
17379	102383	15434
17380	102388	15428
17381	102394	15422
17382	102400	15416
17383	102406	15410
17384	102412	15404
17385	102417	15398
17386	102423	15392
17387	102429	15386
17388	102435	15380
17389	102440	15374
17390	102446	15369
17391	102452	15363
17392	102458	15357
17393	102464	15351
17394	102469	15345
17395	102475	15339
17396	102481	15333
17397	102486	15327
17398	102492	15321
17399	102498	15315
17400	102504	15309
17401	102509	15304
17402	102515	15298
17403	102521	15292
17404	102526	15286
17405	102532	15280
17406	102538	15274
17407	102548	15269
17408	102554	15263
17409	102560	15257
17410	102566	15251
17411	102571	15245
17412	102577	15239
17413	102583	15233
17414	102589	15227
17415	102595	15222
17416	102601	15216
17417	102607	15210
17418	102613	15204
17419	102619	15198
17420	102625	15192
17421	102630	15186
17422	102636	15180
17423	102642	15174
17424	102648	15168
17425	102654	15163
17426	102659	15157
17427	102665	15151
17428	102671	15145
17429	102677	15139
17430	102682	15133
17431	102688	15127
17432	102694	15121
17433	102700	15115
17434	102705	15109
17435	102711	15103
17436	102717	15098
17437	102723	15092
17438	102728	15086
17439	102734	15080
17440	102740	15074
17441	102747	15068
17442	102754	15063
17443	102760	15057
17444	102770	15051
17445	102776	15045
17446	102781	15039
17447	102787	15034
17448	102792	15028
17449	102798	15022
17450	102804	15016
17451	102809	15010
17452	102815	15004
17453	102821	14998
17454	102827	14992
17455	102833	14986
17456	102838	14980
17457	102844	14974
17458	102850	14968
17459	102856	14963
17460	102862	14957
17461	102867	14951
17462	102873	14945
17463	102879	14939
17464	102884	14933
17465	102890	14927
17466	102896	14921
17467	102902	14915
17468	102908	14909
17469	102913	14903
17470	102919	14897
17471	102924	14892
17472	102930	14886
17473	102936	14880
17474	102942	14874
17475	102949	14868
17476	102955	14862
17477	102962	14857
17478	102968	14851
17479	102974	14845
17480	102980	14839
17481	102986	14833
17482	102991	14827
17483	102997	14821
17484	103003	14815
17485	103008	14809
17486	103014	14803
17487	103019	14797
17488	103025	14792
17489	103031	14786
17490	103037	14780
17491	103042	14774
17492	103048	14768
17493	103054	14762
17494	103060	14756
17495	103065	14750
17496	103071	14744
17497	103077	14738
17498	103083	14732
17499	103088	14726
17500	103094	14721
17501	103100	14715
17502	103106	14709
17503	103112	14703
17504	103117	14697
17505	103123	14691
17506	103129	14685
17507	103134	14679
17508	103140	14673
17509	103146	14667
17510	103152	14662
17511	103160	14656
17512	103167	14650
17513	103173	14644
17514	103179	14638
17515	103184	14632
17516	103190	14627
17517	103196	14621
17518	103202	14615
17519	103208	14609
17520	103214	14603
17521	103220	14597
17522	103225	14591
17523	103231	14585
17524	103236	14579
17525	103242	14573
17526	103248	14568
17527	103254	14562
17528	103260	14556
17529	103265	14550
17530	103271	14544
17531	103277	14538
17532	103282	14532
17533	103288	14526
17534	103294	14520
17535	103299	14514
17536	103306	14508
17537	103313	14503
17538	103319	14497
17539	103325	14491
17540	103331	14485
17541	103336	14479
17542	103342	14473
17543	103349	14468
17544	103359	14462
17545	103365	14456
17546	103370	14450
17547	103376	14444
17548	103382	14439
17549	103388	14433
17550	103393	14427
17551	103399	14421
17552	103405	14415
17553	103411	14409
17554	103416	14403
17555	103422	14397
17556	103428	14391
17557	103433	14385
17558	103439	14379
17559	103445	14373
17560	103450	14368
17561	103456	14362
17562	103461	14356
17563	103467	14350
17564	103473	14344
17565	103478	14338
17566	103485	14332
17567	103490	14326
17568	103496	14320
17569	103502	14314
17570	103508	14308
17571	103514	14303
17572	103520	14297
17573	103526	14291
17574	103532	14285
17575	103537	14279
17576	103543	14273
17577	103550	14267
17578	103557	14262
17579	103563	14256
17580	103569	14250
17581	103574	14244
17582	103580	14238
17583	103585	14232
17584	103591	14226
17585	103597	14220
17586	103603	14214
17587	103608	14208
17588	103614	14202
17589	103620	14196
17590	103625	14191
17591	103631	14185
17592	103637	14179
17593	103642	14173
17594	103648	14167
17595	103653	14161
17596	103659	14155
17597	103665	14149
17598	103671	14143
17599	103677	14137
17600	103682	14131
17601	103688	14125
17602	103694	14120
17603	103700	14114
17604	103706	14108
17605	103713	14102
17606	103719	14096
17607	103725	14090
17608	103730	14084
17609	103736	14078
17610	103742	14073
17611	103749	14067
17612	103756	14061
17613	103762	14055
17614	103770	14050
17615	103777	14044
17616	103783	14038
17617	103789	14032
17618	103794	14026
17619	103800	14020
17620	103806	14014
17621	103811	14008
17622	103817	14002
17623	103823	13997
17624	103829	13991
17625	103834	13985
17626	103840	13979
17627	103846	13973
17628	103852	13967
17629	103858	13961
17630	103863	13955
17631	103869	13949
17632	103875	13943
17633	103880	13937
17634	103886	13932
17635	103892	13926
17636	103898	13920
17637	103904	13914
17638	103911	13908
17639	103917	13902
17640	103923	13896
17641	103929	13890
17642	103934	13885
17643	103940	13879
17644	103947	13873
17645	103954	13867
17646	103961	13861
17647	103967	13856
